2.266125333210000000e+11,3.180969318320000000e+11,2.130619259300000000e+11,5.195756071500000000e+10,7.432775677160000000e+11,2.508989138460000000e+11,5.312084898210000000e+11,2.250910743700000000e+11,9.533665153810000000e+11,9.318017755040000000e+11,5.800070624530000000e+11,4.937278583630000000e+11,3.807020199270000000e+11,8.465914116720000000e+11,8.241937237970000000e+11,7.502065993020000000e+11,7.113188853650000000e+11,7.345704838070000000e+11,8.720435128960000000e+11,9.933061553530000000e+11,3.314578155820000000e+11,3.544193475190000000e+11,4.492060856900000000e+11,3.808415234090000000e+11,8.796546696130000000e+11,6.567906930960000000e+11,5.507534901890000000e+11,6.484876229040000000e+11,2.011607448600000000e+11,9.246032782860000000e+11,6.343827136950000000e+11,8.995784340530000000e+11,3.874068551920000000e+11,8.474955830590000000e+11,8.552391634020000000e+11,2.549987232370000000e+11,9.540480863380000000e+11,6.396605198380000000e+11,2.417669480600000000e+11,9.589623612140000000e+11,1.665449033820000000e+11,2.458996941660000000e+11,7.443454297940000000e+11,2.621373908710000000e+11,4.486502515800000000e+10,2.740230294510000000e+11,9.729117462030000000e+11,1.795549173140000000e+11,3.154131567950000000e+11,7.508715392700000000e+11,3.558306661200000000e+11,1.776822581640000000e+11,2.193655330410000000e+11,1.163466962790000000e+11,6.053834574440000000e+11,1.703993824470000000e+11,7.176519767840000000e+11,3.073243961070000000e+11,1.842191333960000000e+11,5.770142385260000000e+11,6.784312540060000000e+11,3.821768700080000000e+11,7.441455079860000000e+11,7.416200159740000000e+11,8.179339395840000000e+11,9.540959882070000000e+11,3.823881643590000000e+11,4.469779074070000000e+11,7.411570444560000000e+11,2.529228139780000000e+11,4.733898930850000000e+11,1.340571050000000000e+11,2.355652145520000000e+11,3.572151343930000000e+11,4.098489164190000000e+11,4.495094973170000000e+11,3.987638953960000000e+11,8.073345162030000000e+11,6.379264875150000000e+11,6.756482074940000000e+11,3.021902178780000000e+11,7.190712031790000000e+11,2.590084671450000000e+11,5.881585307980000000e+11,3.121691211900000000e+11,9.668023014550000000e+11,6.797678582120000000e+11,8.255101590320000000e+11,7.353338663180000000e+11,3.968094943750000000e+11,5.386318564850000000e+11,1.727068206920000000e+11,1.709699525090000000e+11,2.020487046560000000e+11,9.071530034670000000e+11,7.337726384090000000e+11,7.514968943180000000e+11,6.958673907450000000e+11,7.748947399360000000e+11,3.154335846440000000e+11
6.330711148850000000e+11,6.696314019880000000e+11,1.361337831680000000e+11,7.947543814330000000e+11,1.449501044820000000e+11,9.830943958160000000e+11,3.187940875060000000e+11,5.262072962680000000e+11,5.746251792450000000e+11,7.709880796720000000e+11,2.188705947140000000e+11,9.080421496860000000e+11,5.604373949850000000e+11,8.873636239690000000e+11,3.994358819610000000e+11,5.341424289810000000e+11,6.050805001800000000e+10,5.627846381830000000e+11,2.898574287200000000e+11,8.979080150660000000e+11,6.802216557500000000e+11,1.790671853540000000e+11,7.403526144500000000e+11,2.030722079890000000e+11,8.916817147160000000e+11,4.299994224620000000e+11,1.936804404170000000e+11,7.108368376100000000e+10,8.642737139640000000e+11,2.497051632310000000e+11,7.908636214100000000e+11,2.449884886410000000e+11,9.539096454800000000e+11,3.634982943000000000e+09,2.932401136910000000e+11,9.792486717970000000e+11,4.355579729050000000e+11,2.756361331840000000e+11,3.087970098300000000e+11,6.923831888860000000e+11,3.727786797100000000e+10,9.217672042230000000e+11,6.190790245750000000e+11,9.122671610940000000e+11,3.380660839000000000e+11,1.214671896080000000e+11,1.898607683360000000e+11,1.890028206520000000e+11,2.569866648820000000e+11,7.930603975060000000e+11,3.301310212260000000e+11,9.578135806720000000e+11,3.468157060020000000e+11,8.106956775100000000e+11,5.308423335900000000e+10,7.510227135680000000e+11,7.068079805700000000e+11,3.465427998100000000e+10,6.759877919790000000e+11,4.769310893000000000e+09,7.164998884170000000e+11,4.404650130050000000e+11,8.196730306220000000e+11,2.190207569910000000e+11,8.239801966630000000e+11,7.315822004320000000e+11,6.026394784700000000e+11,4.061259812040000000e+11,9.865760171340000000e+11,2.716819641740000000e+11,6.337136338740000000e+11,3.881117004220000000e+11,3.774637648090000000e+11,3.906181697740000000e+11,8.323634611470000000e+11,4.297822847860000000e+11,8.391396278350000000e+11,6.757269279420000000e+11,8.406042175520000000e+11,7.692165411370000000e+11,3.790095702000000000e+09,5.650173987050000000e+11,9.083353895680000000e+11,3.488270765480000000e+11,5.512306567090000000e+11,9.300310142470000000e+11,7.747185064330000000e+11,3.846433730590000000e+11,3.595885201620000000e+11,1.609778984850000000e+11,3.327711725520000000e+11,8.242654243400000000e+10,8.027014294810000000e+11,8.696049401870000000e+11,3.203708204630000000e+11,3.188216988200000000e+11,6.563985024380000000e+11,6.821158735310000000e+11,7.579199217510000000e+11,5.537523716500000000e+11
7.956220748070000000e+11,1.244671951250000000e+11,5.485091519580000000e+11,2.920492046970000000e+11,2.821946846370000000e+11,3.449332698310000000e+11,7.727831262650000000e+11,7.353141634260000000e+11,2.765110695580000000e+11,8.282531973300000000e+11,3.761736406560000000e+11,5.774091632250000000e+11,4.644478261990000000e+11,2.264546411210000000e+11,1.590932874880000000e+11,7.146865609020000000e+11,6.066428155670000000e+11,4.138673804420000000e+11,5.070939057200000000e+11,8.889601964500000000e+11,1.725993499770000000e+11,8.600433630900000000e+10,8.854637426020000000e+11,6.831626655640000000e+11,9.984625884050000000e+11,5.539446396600000000e+11,4.085079414040000000e+11,5.867242041410000000e+11,1.248169260750000000e+11,1.632306357730000000e+11,5.842177447030000000e+11,7.251423495330000000e+11,2.212995631170000000e+11,2.376807723190000000e+11,6.828002631310000000e+11,4.721075119670000000e+11,9.756495339880000000e+11,7.015680932370000000e+11,1.926815604030000000e+11,3.167256174000000000e+11,5.252939755140000000e+11,3.868989782470000000e+11,6.717235726800000000e+11,2.824564605250000000e+11,2.028417358680000000e+11,8.047736249040000000e+11,3.434976234970000000e+11,9.204955650120000000e+11,8.961761494040000000e+11,6.620237261500000000e+11,4.203860463150000000e+11,8.584806019670000000e+11,8.676787451480000000e+11,1.185168226200000000e+10,9.166291834800000000e+11,9.717617804700000000e+10,5.439745709830000000e+11,2.625736917590000000e+11,5.201673451540000000e+11,7.123227348520000000e+11,3.006181331350000000e+11,4.973087396100000000e+11,6.569751736700000000e+10,9.312926458550000000e+11,9.443040626670000000e+11,9.941228758500000000e+11,8.699807349440000000e+11,3.747811811770000000e+11,3.706837332160000000e+11,8.067060186050000000e+11,4.611118105530000000e+11,3.397777562170000000e+11,1.140255486130000000e+11,2.883258119870000000e+11,1.982567673500000000e+11,4.256353685470000000e+11,7.098266953140000000e+11,7.301519769650000000e+11,3.597300331130000000e+11,7.896619808230000000e+11,4.895146817600000000e+11,1.631336217720000000e+11,7.112853115400000000e+10,2.515539018020000000e+11,6.918702610820000000e+11,2.041069101610000000e+11,7.048171664750000000e+11,1.110719504200000000e+10,6.452041034970000000e+11,9.258721503720000000e+11,9.264987421930000000e+11,1.709276320690000000e+11,9.876665585750000000e+11,3.449336134840000000e+11,4.177502983540000000e+11,3.899986308400000000e+11,6.363652487170000000e+11,6.708465943840000000e+11,3.069097879000000000e+10,3.373599964600000000e+11
8.743339598180000000e+11,8.770619995510000000e+11,2.491293672680000000e+11,3.207400055140000000e+11,9.331632107400000000e+11,8.203926813200000000e+11,3.725251113260000000e+11,5.554745208800000000e+10,5.162983419280000000e+11,9.307654802280000000e+11,3.780171863690000000e+11,5.769185282420000000e+11,6.838873499900000000e+10,8.390841583810000000e+11,1.188733514600000000e+10,5.445731245000000000e+10,1.073238874140000000e+11,5.443487090430000000e+11,2.277338468100000000e+11,7.201346568490000000e+11,8.259780273380000000e+11,1.508709257810000000e+11,6.811660190850000000e+11,9.032247990400000000e+10,3.219884406070000000e+11,7.717824112330000000e+11,7.552821002240000000e+11,5.984206767310000000e+11,2.056650034770000000e+11,7.420208237040000000e+11,1.708242741340000000e+11,3.710130576080000000e+11,5.149310480200000000e+10,1.942864782650000000e+11,6.664157134440000000e+11,4.561513513540000000e+11,1.111301316390000000e+11,7.063442403420000000e+11,3.189130857720000000e+11,4.168290130850000000e+11,8.643382881300000000e+11,6.527392099390000000e+11,8.411385592320000000e+11,5.376333236250000000e+11,4.167658753350000000e+11,5.287204443880000000e+11,9.269236582300000000e+11,9.130246890460000000e+11,4.941194069860000000e+11,1.996826111100000000e+10,3.106267218650000000e+11,9.149392235890000000e+11,5.471218918980000000e+11,8.304123531960000000e+11,2.301296282970000000e+11,6.918152160870000000e+11,2.103049608190000000e+11,2.814859179510000000e+11,5.530435550590000000e+11,5.044648498200000000e+11,3.033789743880000000e+11,6.552637186090000000e+11,2.473233328600000000e+10,5.091790200120000000e+11,7.515682304430000000e+11,7.197200297450000000e+11,6.258958002140000000e+11,4.482978765970000000e+11,3.871392420120000000e+11,5.283770378150000000e+11,7.723522304110000000e+11,8.384303966580000000e+11,6.849235497400000000e+11,2.154646861650000000e+11,5.377337055800000000e+10,9.658691253540000000e+11,8.563072103000000000e+11,9.751278076230000000e+11,6.292204338410000000e+11,6.640548911560000000e+11,7.267078340530000000e+11,9.332440749470000000e+11,3.295396454670000000e+11,2.371376915700000000e+10,4.364888513170000000e+11,4.860133715260000000e+11,2.183451819860000000e+11,4.131132271970000000e+11,3.270038138220000000e+11,6.515937668920000000e+11,2.866705725450000000e+11,8.684162670290000000e+11,5.576664184950000000e+11,3.121111540300000000e+10,4.343682304800000000e+11,8.479246233450000000e+11,4.955183450350000000e+11,6.850438570790000000e+11,7.969782217860000000e+11,5.509484203600000000e+11
3.180075462620000000e+11,1.732299892200000000e+10,1.220245617940000000e+11,7.896414016450000000e+11,6.431626271200000000e+11,1.700945770680000000e+11,3.709922466200000000e+11,2.110944605000000000e+11,7.550323956050000000e+11,6.027372411540000000e+11,1.707186642960000000e+11,7.371553805900000000e+10,9.600348592960000000e+11,7.665101628910000000e+11,4.738634718650000000e+11,6.166574513820000000e+11,6.601819031780000000e+11,1.915659460600000000e+10,9.152432861100000000e+11,5.262379867460000000e+11,6.616654349240000000e+11,1.595874947400000000e+11,6.436359410110000000e+11,2.904592977930000000e+11,6.964573980300000000e+11,5.761225278790000000e+11,6.456179067000000000e+10,9.725898054780000000e+11,7.419411946690000000e+11,4.178273190190000000e+11,8.709109124940000000e+11,7.100842051840000000e+11,4.609735741890000000e+11,6.609295356620000000e+11,5.473250988850000000e+11,3.175459171870000000e+11,2.002966069100000000e+11,5.773329998320000000e+11,1.650501573660000000e+11,5.434972003490000000e+11,1.298071312070000000e+11,1.214251611660000000e+11,5.791837478680000000e+11,5.096469807430000000e+11,1.147087414310000000e+11,5.311834879380000000e+11,8.930661350220000000e+11,8.790700972400000000e+10,4.714730014740000000e+11,6.329532476440000000e+11,4.863528451000000000e+09,6.823619617480000000e+11,6.423524590090000000e+11,9.141426680670000000e+11,6.077761490010000000e+11,1.788264984620000000e+11,1.756295262210000000e+11,3.720950020060000000e+11,1.278844764150000000e+11,4.594058133330000000e+11,3.798986583100000000e+11,1.279998373200000000e+10,1.926470914140000000e+11,1.337894366700000000e+10,1.006837419800000000e+11,1.945838364090000000e+11,1.598892953100000000e+10,3.606980289340000000e+11,1.881537675800000000e+10,1.025218183150000000e+11,4.129065873630000000e+11,3.273754729190000000e+11,1.373355919730000000e+11,4.051392562220000000e+11,7.250124540540000000e+11,9.361377677960000000e+11,5.248279620880000000e+11,4.811999110300000000e+11,4.411033731120000000e+11,5.120988571060000000e+11,3.143798926790000000e+11,4.376806783500000000e+10,3.123728563220000000e+11,1.473729008060000000e+11,4.990373159520000000e+11,2.893725931550000000e+11,1.965841543640000000e+11,6.634787184070000000e+11,2.655004785200000000e+11,7.150281334190000000e+11,7.037648361690000000e+11,8.841479093700000000e+10,6.803389014760000000e+11,1.215471581610000000e+11,9.809363792110000000e+11,4.047616354510000000e+11,6.335887502620000000e+11,1.248279529930000000e+11,7.746077899200000000e+10,5.801489553910000000e+11
5.190324042970000000e+11,8.371634894660000000e+11,8.563010027860000000e+11,7.183670851220000000e+11,9.976127499350000000e+11,8.819911834960000000e+11,7.988448648560000000e+11,4.912960091080000000e+11,3.170584006520000000e+11,5.385354363050000000e+11,8.776775767790000000e+11,6.241851130090000000e+11,1.726028344750000000e+11,3.540390056060000000e+11,5.488361596410000000e+11,3.835678750650000000e+11,4.533230381200000000e+11,9.378683720350000000e+11,5.915378034300000000e+10,6.463007308670000000e+11,9.019588570840000000e+11,8.577273716120000000e+11,4.498456004300000000e+10,6.279074949200000000e+11,7.478342693990000000e+11,6.688359195530000000e+11,9.258344764260000000e+11,3.955112216960000000e+11,3.628536431380000000e+11,3.430955811300000000e+11,7.695603703470000000e+11,3.914662387100000000e+10,9.393676648970000000e+11,9.290478204680000000e+11,8.849682968970000000e+11,2.819694276840000000e+11,4.142376009380000000e+11,2.591699210920000000e+11,8.780237309730000000e+11,3.208044723850000000e+11,5.774181967260000000e+11,4.202066996800000000e+11,5.299134337600000000e+10,1.560906640000000000e+10,4.821806210850000000e+11,2.450103268110000000e+11,5.885063861860000000e+11,1.061341266850000000e+11,9.304850888400000000e+11,5.670007159820000000e+11,8.280120644640000000e+11,2.227353759520000000e+11,6.477524138990000000e+11,7.541730679530000000e+11,8.974758169510000000e+11,6.377454358350000000e+11,5.896588427540000000e+11,3.361180450270000000e+11,8.298184570800000000e+11,7.093273046080000000e+11,6.412462100200000000e+11,6.116144140730000000e+11,1.026121430050000000e+11,1.596884949920000000e+11,1.300369225510000000e+11,3.733266747220000000e+11,3.514160933030000000e+11,7.446282385500000000e+11,5.975287949890000000e+11,1.530361218690000000e+11,6.436145339270000000e+11,4.205850517040000000e+11,6.604275256960000000e+11,5.556823423900000000e+11,8.851253864170000000e+11,6.072991864550000000e+11,5.565975697960000000e+11,8.112994682740000000e+11,2.965054456720000000e+11,2.347007406480000000e+11,2.739246891100000000e+10,1.594538439210000000e+11,4.755730421090000000e+11,2.765497371240000000e+11,4.440477351690000000e+11,9.788164297020000000e+11,3.298260481380000000e+11,1.926650848080000000e+11,6.043360326770000000e+11,7.081317122860000000e+11,2.959268035720000000e+11,3.064404938680000000e+11,5.945503104900000000e+10,7.236817082540000000e+11,3.327903261920000000e+11,7.708013225710000000e+11,5.848646354350000000e+11,6.463730020390000000e+11,3.141877281350000000e+11,4.589197102720000000e+11
1.023276937800000000e+11,7.135260468930000000e+11,2.639079811000000000e+09,5.468868332760000000e+11,4.801820135680000000e+11,6.830497857100000000e+11,8.283889012740000000e+11,8.847240079950000000e+11,7.116378528370000000e+11,1.827897158150000000e+11,9.057645743770000000e+11,6.934242242190000000e+11,8.800777913000000000e+11,8.572221797240000000e+11,2.044999861690000000e+11,5.687301775890000000e+11,4.770905889590000000e+11,5.953654005030000000e+11,3.515753541130000000e+11,8.247607475010000000e+11,9.164156408130000000e+11,5.159677746900000000e+11,6.257916516440000000e+11,3.241308346430000000e+11,3.891124408500000000e+11,2.258553113140000000e+11,1.651785275930000000e+11,4.197555457260000000e+11,6.716527764780000000e+11,8.334072112400000000e+11,5.310071900040000000e+11,2.957313979000000000e+09,6.233029364500000000e+10,9.830975256950000000e+11,8.218336134100000000e+11,4.708770085090000000e+11,5.460566752160000000e+11,7.291850672960000000e+11,3.027981127480000000e+11,1.921215786230000000e+11,6.268421240670000000e+11,9.327907588290000000e+11,1.219676254190000000e+11,3.934564734390000000e+11,5.745112419040000000e+11,5.536239346020000000e+11,6.215254019970000000e+11,7.651860383190000000e+11,1.051859163010000000e+11,8.354013409680000000e+11,2.515225060670000000e+11,7.415030870550000000e+11,5.750528151460000000e+11,4.327647260470000000e+11,4.476666139940000000e+11,7.965062205290000000e+11,2.795491802270000000e+11,7.861664050190000000e+11,4.419947350580000000e+11,6.901600175040000000e+11,8.590453821000000000e+10,6.256162257780000000e+11,4.044237013450000000e+11,5.510820823100000000e+11,3.462369278000000000e+10,5.590879625410000000e+11,1.257404865390000000e+11,7.137127475260000000e+11,9.109972611940000000e+11,2.339510924920000000e+11,9.077299067050000000e+11,3.308962618560000000e+11,3.678380315770000000e+11,6.401478232740000000e+11,3.760651776100000000e+10,1.746800605220000000e+11,4.332294311730000000e+11,6.392297146860000000e+11,9.815914993070000000e+11,4.120943850270000000e+11,8.540574885560000000e+11,8.047179487130000000e+11,6.278200385110000000e+11,4.604826856070000000e+11,5.688452780120000000e+11,5.107735614980000000e+11,2.397246388960000000e+11,1.579221401690000000e+11,5.757510987120000000e+11,4.186565908010000000e+11,7.798822429100000000e+10,2.746395871590000000e+11,5.338994025950000000e+11,6.390992946240000000e+11,1.827133072760000000e+11,1.090353453920000000e+11,9.363956851800000000e+10,8.546470686830000000e+11,7.228909833670000000e+11,4.757477096000000000e+10
4.607332732630000000e+11,5.388061205030000000e+11,6.283604140160000000e+11,4.461556506570000000e+11,1.441688228620000000e+11,9.108231097040000000e+11,5.263268898440000000e+11,4.767882004490000000e+11,3.020049615910000000e+11,9.918719717700000000e+10,9.156420968030000000e+11,6.827695731430000000e+11,1.391020834340000000e+11,4.122402814430000000e+11,4.514711402220000000e+11,1.238095542100000000e+10,6.033545943230000000e+11,7.298334711620000000e+11,7.407325942670000000e+11,7.837942965180000000e+11,1.054591941950000000e+11,8.267288606920000000e+11,5.501806482490000000e+11,7.134373583790000000e+11,9.599491641720000000e+11,6.763653656290000000e+11,3.094773485260000000e+11,4.340059770700000000e+11,6.022681471700000000e+10,6.922145255930000000e+11,3.170038665200000000e+10,1.202260473300000000e+10,8.711697869600000000e+10,4.578817580740000000e+11,6.205392209470000000e+11,8.120637436040000000e+11,7.501896616910000000e+11,5.666819550700000000e+10,8.391137641040000000e+11,8.318518663420000000e+11,5.157669978360000000e+11,5.454605740540000000e+11,4.857451906770000000e+11,1.369014856260000000e+11,4.067299944410000000e+11,6.371121920530000000e+11,3.299953432090000000e+11,5.998043758940000000e+11,2.585441800630000000e+11,4.256314656040000000e+11,2.629166920000000000e+09,2.151466310720000000e+11,8.535535413110000000e+11,1.022121616260000000e+11,9.794608923790000000e+11,4.351683361440000000e+11,4.873029695440000000e+11,5.271905725000000000e+11,1.076435686630000000e+11,7.840020804400000000e+11,5.704071781230000000e+11,6.663470758750000000e+11,3.664452783890000000e+11,6.805351116210000000e+11,5.773155806410000000e+11,7.617818662720000000e+11,8.206997749640000000e+11,2.262251473690000000e+11,9.834843116350000000e+11,3.693398916090000000e+11,1.775028807390000000e+11,5.085365244350000000e+11,1.709041787650000000e+11,7.983802999100000000e+11,6.263607798240000000e+11,1.040478086980000000e+11,8.068185236930000000e+11,3.658158793400000000e+10,8.143820301390000000e+11,5.287743759070000000e+11,8.602016732560000000e+11,1.918742458710000000e+11,5.557631784370000000e+11,1.351671632810000000e+11,1.298934221890000000e+11,8.508121679610000000e+11,5.452489086830000000e+11,6.652425432700000000e+10,1.740644606200000000e+10,5.565741706400000000e+11,1.832838018090000000e+11,4.565237711120000000e+11,7.465351099770000000e+11,3.247473126670000000e+11,5.497978908430000000e+11,3.231854704740000000e+11,6.927433397590000000e+11,1.411691492650000000e+11,4.230330257100000000e+11,7.378865046050000000e+11
3.374816976590000000e+11,5.633171885630000000e+11,8.767462808960000000e+11,3.542298077530000000e+11,4.045957238350000000e+11,4.953256372290000000e+11,6.954609661670000000e+11,4.289966904510000000e+11,6.799961685240000000e+11,3.369112549360000000e+11,7.861882752350000000e+11,7.680361557510000000e+11,9.635233915660000000e+11,4.161059045260000000e+11,7.176551432000000000e+09,5.926019348970000000e+11,1.095665743610000000e+11,8.792052401190000000e+11,8.883690262650000000e+11,4.844834113700000000e+10,3.808062805290000000e+11,8.869949710660000000e+11,4.372885383390000000e+11,1.006606848230000000e+11,2.338584454680000000e+11,4.934256500800000000e+11,9.861306521100000000e+11,9.882626212590000000e+11,2.120882973670000000e+11,3.749961255900000000e+10,7.536441267250000000e+11,6.776656085700000000e+10,2.143776610130000000e+11,4.321895833480000000e+11,3.032727741080000000e+11,9.873619736620000000e+11,5.450812764160000000e+11,8.411430346030000000e+11,6.881987929740000000e+11,5.600403071560000000e+11,8.372921771560000000e+11,4.297510950630000000e+11,3.106199379510000000e+11,2.463812512830000000e+11,1.084803669520000000e+11,3.799570127220000000e+11,7.383612807800000000e+10,3.045278500050000000e+11,5.330018220430000000e+11,5.098547601380000000e+11,6.644976874200000000e+10,7.087827363100000000e+10,6.537304629390000000e+11,9.269465943250000000e+11,6.194044222100000000e+10,7.370547037390000000e+11,7.613625541860000000e+11,4.284657114000000000e+09,1.344710335980000000e+11,9.671257426350000000e+11,3.701271330780000000e+11,4.403841145550000000e+11,3.526251607960000000e+11,3.481438242740000000e+11,8.484560204900000000e+11,8.844970864970000000e+11,2.357111275940000000e+11,7.436004449040000000e+11,5.552769094000000000e+09,4.133262253120000000e+11,2.445724441650000000e+11,5.761413511620000000e+11,1.378136644480000000e+11,1.335040393190000000e+11,9.533705332170000000e+11,6.528947335600000000e+11,4.488892419230000000e+11,5.171718871340000000e+11,6.523341185600000000e+11,3.057414865140000000e+11,8.889229550700000000e+11,3.233622363990000000e+11,6.056877516280000000e+11,8.362741246380000000e+11,9.465395347380000000e+11,9.969903407550000000e+11,5.732901680510000000e+11,4.464023369260000000e+11,8.373503824410000000e+11,6.714249121920000000e+11,6.918963335820000000e+11,9.007017380800000000e+11,7.873315302540000000e+11,7.932782117990000000e+11,9.715261247370000000e+11,4.546759560820000000e+11,5.903425688200000000e+10,6.260063128330000000e+11,1.983095680110000000e+11,2.216313531900000000e+10
7.609945517770000000e+11,3.874718636600000000e+10,1.914829683360000000e+11,9.114690820520000000e+11,7.141737901790000000e+11,8.571786937960000000e+11,8.333390352350000000e+11,8.510422876060000000e+11,3.385338101660000000e+11,8.506897796340000000e+11,1.744584652420000000e+11,9.822682750400000000e+11,5.680073699150000000e+11,7.209363331460000000e+11,3.162051027200000000e+10,6.103221946650000000e+11,3.961638535530000000e+11,3.116252001500000000e+11,6.671330566210000000e+11,3.021404923010000000e+11,6.712627122060000000e+11,3.358996947270000000e+11,3.310070895270000000e+11,4.520182716120000000e+11,6.653830085500000000e+10,7.837904247050000000e+11,4.599154507990000000e+11,9.234072400580000000e+11,5.206136210660000000e+11,2.087348395600000000e+10,5.543624640610000000e+11,8.729826293250000000e+11,7.781610404000000000e+10,6.031677724380000000e+11,4.384549963600000000e+10,4.551711684600000000e+10,3.247727250240000000e+11,2.379844196250000000e+11,8.954032554870000000e+11,2.179278680640000000e+11,2.764728887300000000e+11,1.471388129240000000e+11,5.251398205360000000e+11,8.556606560300000000e+11,7.088343294010000000e+11,8.796439016790000000e+11,3.452800919900000000e+10,2.262412832300000000e+10,7.719810780440000000e+11,5.594872434000000000e+11,8.454999997270000000e+11,9.898698589260000000e+11,2.216739211980000000e+11,1.840680952580000000e+11,3.167888458000000000e+10,2.053854550350000000e+11,8.592090331300000000e+11,7.968994175590000000e+11,5.335745638520000000e+11,4.299800847650000000e+11,6.557623638500000000e+10,4.507041463700000000e+10,1.584921836150000000e+11,9.114743947930000000e+11,3.548255293050000000e+11,7.935006937160000000e+11,5.275189964970000000e+11,4.828279080790000000e+11,1.848060269020000000e+11,3.890252256000000000e+10,4.943052299500000000e+11,2.789520210160000000e+11,8.887374975360000000e+11,1.731853313540000000e+11,1.832791072890000000e+11,2.123154810550000000e+11,8.891949431170000000e+11,1.290948134740000000e+11,8.557635494430000000e+11,4.235274395180000000e+11,6.929079472970000000e+11,9.882868159700000000e+10,1.237804204910000000e+11,8.815103405960000000e+11,3.430323441300000000e+10,6.436266324330000000e+11,6.457375603300000000e+10,9.404642312840000000e+11,4.966758926890000000e+11,4.223181834660000000e+11,5.883554676430000000e+11,9.707448100430000000e+11,4.220071975810000000e+11,3.364729658800000000e+11,5.031800615990000000e+11,1.095550567100000000e+11,9.988643725100000000e+11,8.004025501790000000e+11,2.046278015680000000e+11,5.672901335700000000e+10
